"","state","abbrev","county","State","stateid","GEOid2","GEOid","constreat"
"1128","Louisiana","LA","Ascension Parish","LA",45,22005,"0500000US22005",0
"1129","Louisiana","LA","Rapides Parish","LA",45,22079,"0500000US22079",0
"1130","Louisiana","LA","Red River Parish","LA",45,22081,"0500000US22081",0
"1131","Louisiana","LA","East Feliciana Parish","LA",45,22037,"0500000US22037",0
"1132","Louisiana","LA","Washington Parish","LA",45,22117,"0500000US22117",0
"1133","Louisiana","LA","Webster Parish","LA",45,22119,"0500000US22119",0
"1134","Louisiana","LA","West Baton Rouge Parish","LA",45,22121,"0500000US22121",0
"1135","Louisiana","LA","Calcasieu Parish","LA",45,22019,"0500000US22019",0
"1136","Louisiana","LA","Caldwell Parish","LA",45,22021,"0500000US22021",0
"1137","Louisiana","LA","Iberia Parish","LA",45,22045,"0500000US22045",0
"1138","Louisiana","LA","Iberville Parish","LA",45,22047,"0500000US22047",0
"1139","Louisiana","LA","Claiborne Parish","LA",45,22027,"0500000US22027",0
"1140","Louisiana","LA","Tangipahoa Parish","LA",45,22105,"0500000US22105",0
"1141","Louisiana","LA","Tensas Parish","LA",45,22107,"0500000US22107",0
"1142","Louisiana","LA","Terrebonne Parish","LA",45,22109,"0500000US22109",0
"1143","Louisiana","LA","Union Parish","LA",45,22111,"0500000US22111",0
"1144","Louisiana","LA","Richland Parish","LA",45,22083,"0500000US22083",0
"1145","Louisiana","LA","Sabine Parish","LA",45,22085,"0500000US22085",0
"1146","Louisiana","LA","Caddo Parish","LA",45,22017,"0500000US22017",0
"1147","Louisiana","LA","St. Charles Parish","LA",45,22089,"0500000US22089",0
"1148","Louisiana","LA","St. Helena Parish","LA",45,22091,"0500000US22091",0
"1149","Louisiana","LA","St. Landry Parish","LA",45,22097,"0500000US22097",0
"1150","Louisiana","LA","St. James Parish","LA",45,22093,"0500000US22093",0
"1151","Louisiana","LA","Natchitoches Parish","LA",45,22069,"0500000US22069",0
"1152","Louisiana","LA","St. Tammany Parish","LA",45,22103,"0500000US22103",0
"1153","Louisiana","LA","Acadia Parish","LA",45,22001,"0500000US22001",0
"1154","Louisiana","LA","Plaquemines Parish","LA",45,22075,"0500000US22075",0
"1155","Louisiana","LA","Pointe Coupee Parish","LA",45,22077,"0500000US22077",0
"1156","Louisiana","LA","La Salle Parish","LA",45,22059,"0500000US22059",0
"1157","Louisiana","LA","Vermilion Parish","LA",45,22113,"0500000US22113",0
"1158","Louisiana","LA","Vernon Parish","LA",45,22115,"0500000US22115",0
"1159","Louisiana","LA","Lafourche Parish","LA",45,22057,"0500000US22057",0
"1160","Louisiana","LA","Lincoln Parish","LA",45,22061,"0500000US22061",0
"1161","Louisiana","LA","St. Bernard Parish","LA",45,22087,"0500000US22087",0
"1162","Louisiana","LA","West Carroll Parish","LA",45,22123,"0500000US22123",0
"1163","Louisiana","LA","Morehouse Parish","LA",45,22067,"0500000US22067",0
"1164","Louisiana","LA","St. John the Baptist Parish","LA",45,22095,"0500000US22095",0
"1165","Louisiana","LA","Winn Parish","LA",45,22127,"0500000US22127",0
"1166","Louisiana","LA","Jackson Parish","LA",45,22049,"0500000US22049",0
"1167","Louisiana","LA","Jefferson Davis Parish","LA",45,22053,"0500000US22053",0
"1168","Louisiana","LA","Jefferson Parish","LA",45,22051,"0500000US22051",0
"1169","Louisiana","LA","West Feliciana Parish","LA",45,22125,"0500000US22125",0
"1170","Louisiana","LA","Livingston Parish","LA",45,22063,"0500000US22063",0
"1171","Louisiana","LA","Lafayette Parish","LA",45,22055,"0500000US22055",0
"1172","Louisiana","LA","Ouachita Parish","LA",45,22073,"0500000US22073",0
"1173","Louisiana","LA","Madison Parish","LA",45,22065,"0500000US22065",0
"1174","Louisiana","LA","Orleans Parish","LA",45,22071,"0500000US22071",0
"1175","Maine","ME","Waldo",NA,2,23027,"0500000US23027",0
"1176","Maine","ME","Washington",NA,2,23029,"0500000US23029",0
"1177","Maine","ME","York",NA,2,23031,"0500000US23031",0
"1178","Maine","ME","Sagadahoc",NA,2,23023,"0500000US23023",0
"1179","Maine","ME","Somerset",NA,2,23025,"0500000US23025",0
"1180","Maine","ME","Piscataquis",NA,2,23021,"0500000US23021",0
"1181","Maine","ME","Oxford",NA,2,23017,"0500000US23017",0
"1182","Maine","ME","Franklin",NA,2,23007,"0500000US23007",0
"1183","Maine","ME","Androscoggin",NA,2,23001,"0500000US23001",0
"1184","Maine","ME","Penobscot",NA,2,23019,"0500000US23019",0
"1185","Maine","ME","Aroostook",NA,2,23003,"0500000US23003",0
"1186","Maine","ME","Cumberland",NA,2,23005,"0500000US23005",0
"1187","Maine","ME","Lincoln",NA,2,23015,"0500000US23015",0
"1188","Maine","ME","Hancock",NA,2,23009,"0500000US23009",0
"1189","Maine","ME","Kennebec",NA,2,23011,"0500000US23011",0
"1190","Maine","ME","Knox",NA,2,23013,"0500000US23013",0
"1191","Maryland","MD","Baltimore","MD",52,24005,"0500000US24005",0
"1192","Maryland","MD","Baltimore City","MD",52,24510,"0500000US24510",0
"1193","Maryland","MD","Washington","MD",52,24043,"0500000US24043",0
"1194","Maryland","MD","Wicomico","MD",52,24045,"0500000US24045",0
"1195","Maryland","MD","Garrett","MD",52,24023,"0500000US24023",0
"1196","Maryland","MD","Calvert","MD",52,24009,"0500000US24009",0
"1197","Maryland","MD","Kent","MD",52,24029,"0500000US24029",0
"1198","Maryland","MD","Montgomery","MD",52,24031,"0500000US24031",0
"1199","Maryland","MD","Prince George's","MD",52,24033,"0500000US24033",0
"1200","Maryland","MD","Charles","MD",52,24017,"0500000US24017",0
"1201","Maryland","MD","Caroline","MD",52,24011,"0500000US24011",0
"1202","Maryland","MD","Carroll","MD",52,24013,"0500000US24013",0
"1203","Maryland","MD","Worcester","MD",52,24047,"0500000US24047",0
"1204","Maryland","MD","Harford","MD",52,24025,"0500000US24025",0
"1205","Maryland","MD","Howard","MD",52,24027,"0500000US24027",0
"1206","Maryland","MD","Dorchester","MD",52,24019,"0500000US24019",0
"1207","Maryland","MD","Frederick","MD",52,24021,"0500000US24021",0
"1208","Maryland","MD","Talbot","MD",52,24041,"0500000US24041",0
"1209","Maryland","MD","Queen Anne's","MD",52,24035,"0500000US24035",0
"1210","Maryland","MD","Allegany","MD",52,24001,"0500000US24001",0
"1211","Maryland","MD","Anne Arundel","MD",52,24003,"0500000US24003",0
"1212","Maryland","MD","Cecil","MD",52,24015,"0500000US24015",0
"1213","Maryland","MD","Somerset","MD",52,24039,"0500000US24039",0
"1214","Maryland","MD","St. Mary's","MD",52,24037,"0500000US24037",0
"1215","Massachusetts","MA","Barnstable",NA,3,25001,"0500000US25001",0
"1216","Massachusetts","MA","Berkshire",NA,3,25003,"0500000US25003",0
"1217","Massachusetts","MA","Dukes",NA,3,25007,"0500000US25007",0
"1218","Massachusetts","MA","Essex",NA,3,25009,"0500000US25009",0
"1219","Massachusetts","MA","Franklin",NA,3,25011,"0500000US25011",0
"1220","Massachusetts","MA","Hampden",NA,3,25013,"0500000US25013",0
"1221","Massachusetts","MA","Hampshire",NA,3,25015,"0500000US25015",0
"1222","Massachusetts","MA","Middlesex",NA,3,25017,"0500000US25017",0
"1223","Massachusetts","MA","Nantucket",NA,3,25019,"0500000US25019",0
"1224","Massachusetts","MA","Norfolk",NA,3,25021,"0500000US25021",0
"1225","Massachusetts","MA","Plymouth",NA,3,25023,"0500000US25023",0
"1226","Massachusetts","MA","Suffolk",NA,3,25025,"0500000US25025",0
"1227","Massachusetts","MA","Worcester",NA,3,25027,"0500000US25027",0
"1228","Michigan","MI","Wayne","MI",23,26163,"0500000US26163",0
"1229","Michigan","MI","Barry","MI",23,26015,"0500000US26015",0
"1230","Michigan","MI","Gogebic","MI",23,26053,"0500000US26053",0
"1231","Michigan","MI","Washtenaw","MI",23,26161,"0500000US26161",0
"1232","Michigan","MI","Alcona","MI",23,26001,"0500000US26001",0
"1233","Michigan","MI","Wexford","MI",23,26165,"0500000US26165",0
"1234","Michigan","MI","Cheboygan","MI",23,26031,"0500000US26031",0
"1235","Michigan","MI","Chippewa","MI",23,26033,"0500000US26033",0
"1236","Michigan","MI","Clare","MI",23,26035,"0500000US26035",0
"1237","Michigan","MI","Clinton","MI",23,26037,"0500000US26037",0
"1238","Michigan","MI","Crawford","MI",23,26039,"0500000US26039",0
"1239","Michigan","MI","Bay","MI",23,26017,"0500000US26017",0
"1240","Michigan","MI","Benzie","MI",23,26019,"0500000US26019",0
"1241","Michigan","MI","Berrien","MI",23,26021,"0500000US26021",0
"1242","Michigan","MI","Branch","MI",23,26023,"0500000US26023",0
"1243","Michigan","MI","Gladwin","MI",23,26051,"0500000US26051",0
"1244","Michigan","MI","Cass","MI",23,26027,"0500000US26027",0
"1245","Michigan","MI","Ogemaw","MI",23,26129,"0500000US26129",0
"1246","Michigan","MI","Ontonagon","MI",23,26131,"0500000US26131",0
"1247","Michigan","MI","Osceola","MI",23,26133,"0500000US26133",0
"1248","Michigan","MI","Grand Traverse","MI",23,26055,"0500000US26055",0
"1249","Michigan","MI","Gratiot","MI",23,26057,"0500000US26057",0
"1250","Michigan","MI","Hillsdale","MI",23,26059,"0500000US26059",0
"1251","Michigan","MI","Houghton","MI",23,26061,"0500000US26061",0
"1252","Michigan","MI","Delta","MI",23,26041,"0500000US26041",0
"1253","Michigan","MI","Dickinson","MI",23,26043,"0500000US26043",0
"1254","Michigan","MI","Eaton","MI",23,26045,"0500000US26045",0
"1255","Michigan","MI","Emmet","MI",23,26047,"0500000US26047",0
"1256","Michigan","MI","Genesee","MI",23,26049,"0500000US26049",0
"1257","Michigan","MI","Oceana","MI",23,26127,"0500000US26127",0
"1258","Michigan","MI","Tuscola","MI",23,26157,"0500000US26157",0
"1259","Michigan","MI","Van Buren","MI",23,26159,"0500000US26159",0
"1260","Michigan","MI","Alger","MI",23,26003,"0500000US26003",0
"1261","Michigan","MI","Allegan","MI",23,26005,"0500000US26005",0
"1262","Michigan","MI","Alpena","MI",23,26007,"0500000US26007",0
"1263","Michigan","MI","Antrim","MI",23,26009,"0500000US26009",0
"1264","Michigan","MI","Arenac","MI",23,26011,"0500000US26011",0
"1265","Michigan","MI","Baraga","MI",23,26013,"0500000US26013",0
"1266","Michigan","MI","Leelanau","MI",23,26089,"0500000US26089",0
"1267","Michigan","MI","Lenawee","MI",23,26091,"0500000US26091",0
"1268","Michigan","MI","Livingston","MI",23,26093,"0500000US26093",0
"1269","Michigan","MI","Luce","MI",23,26095,"0500000US26095",0
"1270","Michigan","MI","Calhoun","MI",23,26025,"0500000US26025",0
"1271","Michigan","MI","Macomb","MI",23,26099,"0500000US26099",0
"1272","Michigan","MI","Manistee","MI",23,26101,"0500000US26101",0
"1273","Michigan","MI","Charlevoix","MI",23,26029,"0500000US26029",0
"1274","Michigan","MI","Mecosta","MI",23,26107,"0500000US26107",0
"1275","Michigan","MI","Menominee","MI",23,26109,"0500000US26109",0
"1276","Michigan","MI","Midland","MI",23,26111,"0500000US26111",0
"1277","Michigan","MI","Missaukee","MI",23,26113,"0500000US26113",0
"1278","Michigan","MI","Monroe","MI",23,26115,"0500000US26115",0
"1279","Michigan","MI","Montcalm","MI",23,26117,"0500000US26117",0
"1280","Michigan","MI","Montmorency","MI",23,26119,"0500000US26119",0
"1281","Michigan","MI","Muskegon","MI",23,26121,"0500000US26121",0
"1282","Michigan","MI","Newaygo","MI",23,26123,"0500000US26123",0
"1283","Michigan","MI","Oakland","MI",23,26125,"0500000US26125",0
"1284","Michigan","MI","Isabella","MI",23,26073,"0500000US26073",0
"1285","Michigan","MI","Jackson","MI",23,26075,"0500000US26075",0
"1286","Michigan","MI","Kalamazoo","MI",23,26077,"0500000US26077",0
"1287","Michigan","MI","Marquette","MI",23,26103,"0500000US26103",0
"1288","Michigan","MI","Oscoda","MI",23,26135,"0500000US26135",0
"1289","Michigan","MI","Otsego","MI",23,26137,"0500000US26137",0
"1290","Michigan","MI","Ottawa","MI",23,26139,"0500000US26139",0
"1291","Michigan","MI","Presque Isle","MI",23,26141,"0500000US26141",0
"1292","Michigan","MI","Huron","MI",23,26063,"0500000US26063",0
"1293","Michigan","MI","Ingham","MI",23,26065,"0500000US26065",0
"1294","Michigan","MI","Ionia","MI",23,26067,"0500000US26067",0
"1295","Michigan","MI","Iosco","MI",23,26069,"0500000US26069",0
"1296","Michigan","MI","Iron","MI",23,26071,"0500000US26071",0
"1297","Michigan","MI","Shiawassee","MI",23,26155,"0500000US26155",0
"1298","Michigan","MI","Mackinac","MI",23,26097,"0500000US26097",0
"1299","Michigan","MI","St. Joseph","MI",23,26149,"0500000US26149",0
"1300","Michigan","MI","Lake","MI",23,26085,"0500000US26085",0
"1301","Michigan","MI","Kalkaska","MI",23,26079,"0500000US26079",0
"1302","Michigan","MI","Kent","MI",23,26081,"0500000US26081",0
"1303","Michigan","MI","Keweenaw","MI",23,26083,"0500000US26083",0
"1304","Michigan","MI","Sanilac","MI",23,26151,"0500000US26151",0
"1305","Michigan","MI","Lapeer","MI",23,26087,"0500000US26087",0
"1306","Michigan","MI","Roscommon","MI",23,26143,"0500000US26143",0
"1307","Michigan","MI","Saginaw","MI",23,26145,"0500000US26145",0
"1308","Michigan","MI","Schoolcraft","MI",23,26153,"0500000US26153",0
"1309","Michigan","MI","Mason","MI",23,26105,"0500000US26105",0
"1310","Michigan","MI","St. Clair","MI",23,26147,"0500000US26147",0
"1311","Minnesota","MN","Goodhue",NA,33,27049,"0500000US27049",0
"1312","Minnesota","MN","Grant",NA,33,27051,"0500000US27051",0
"1313","Minnesota","MN","Hennepin",NA,33,27053,"0500000US27053",0
"1314","Minnesota","MN","Houston",NA,33,27055,"0500000US27055",0
"1315","Minnesota","MN","Hubbard",NA,33,27057,"0500000US27057",0
"1316","Minnesota","MN","Isanti",NA,33,27059,"0500000US27059",0
"1317","Minnesota","MN","Itasca",NA,33,27061,"0500000US27061",0
"1318","Minnesota","MN","Jackson",NA,33,27063,"0500000US27063",0
"1319","Minnesota","MN","Kanabec",NA,33,27065,"0500000US27065",0
"1320","Minnesota","MN","Kandiyohi",NA,33,27067,"0500000US27067",0
"1321","Minnesota","MN","Kittson",NA,33,27069,"0500000US27069",0
"1322","Minnesota","MN","Koochiching",NA,33,27071,"0500000US27071",0
"1323","Minnesota","MN","Lac qui Parle",NA,33,27073,"0500000US27073",0
"1324","Minnesota","MN","Lake",NA,33,27075,"0500000US27075",0
"1325","Minnesota","MN","Lake of the Woods",NA,33,27077,"0500000US27077",0
"1326","Minnesota","MN","Le Sueur",NA,33,27079,"0500000US27079",0
"1327","Minnesota","MN","Lincoln",NA,33,27081,"0500000US27081",0
"1328","Minnesota","MN","Lyon",NA,33,27083,"0500000US27083",0
"1329","Minnesota","MN","Mahnomen",NA,33,27087,"0500000US27087",0
"1330","Minnesota","MN","Marshall",NA,33,27089,"0500000US27089",0
"1331","Minnesota","MN","Martin",NA,33,27091,"0500000US27091",0
"1332","Minnesota","MN","McLeod",NA,33,27085,"0500000US27085",0
"1333","Minnesota","MN","Meeker",NA,33,27093,"0500000US27093",0
"1334","Minnesota","MN","Mille Lacs",NA,33,27095,"0500000US27095",0
"1335","Minnesota","MN","Morrison",NA,33,27097,"0500000US27097",0
"1336","Minnesota","MN","Mower",NA,33,27099,"0500000US27099",0
"1337","Minnesota","MN","Murray",NA,33,27101,"0500000US27101",0
"1338","Minnesota","MN","Aitkin",NA,33,27001,"0500000US27001",0
"1339","Minnesota","MN","Anoka",NA,33,27003,"0500000US27003",0
"1340","Minnesota","MN","Becker",NA,33,27005,"0500000US27005",0
"1341","Minnesota","MN","Beltrami",NA,33,27007,"0500000US27007",0
"1342","Minnesota","MN","Benton",NA,33,27009,"0500000US27009",0
"1343","Minnesota","MN","Big Stone",NA,33,27011,"0500000US27011",0
"1344","Minnesota","MN","Blue Earth",NA,33,27013,"0500000US27013",0
"1345","Minnesota","MN","Brown",NA,33,27015,"0500000US27015",0
"1346","Minnesota","MN","Carlton",NA,33,27017,"0500000US27017",0
"1347","Minnesota","MN","Carver",NA,33,27019,"0500000US27019",0
"1348","Minnesota","MN","Cass",NA,33,27021,"0500000US27021",0
"1349","Minnesota","MN","Chippewa",NA,33,27023,"0500000US27023",0
"1350","Minnesota","MN","Chisago",NA,33,27025,"0500000US27025",0
"1351","Minnesota","MN","Clay",NA,33,27027,"0500000US27027",0
"1352","Minnesota","MN","Clearwater",NA,33,27029,"0500000US27029",0
"1353","Minnesota","MN","Cook",NA,33,27031,"0500000US27031",0
"1354","Minnesota","MN","Cottonwood",NA,33,27033,"0500000US27033",0
"1355","Minnesota","MN","Crow Wing",NA,33,27035,"0500000US27035",0
"1356","Minnesota","MN","Dakota",NA,33,27037,"0500000US27037",0
"1357","Minnesota","MN","Dodge",NA,33,27039,"0500000US27039",0
"1358","Minnesota","MN","Douglas",NA,33,27041,"0500000US27041",0
"1359","Minnesota","MN","Faribault",NA,33,27043,"0500000US27043",0
"1360","Minnesota","MN","Fillmore",NA,33,27045,"0500000US27045",0
"1361","Minnesota","MN","Freeborn",NA,33,27047,"0500000US27047",0
"1362","Minnesota","MN","Renville",NA,33,27129,"0500000US27129",0
"1363","Minnesota","MN","Rice",NA,33,27131,"0500000US27131",0
"1364","Minnesota","MN","Wright",NA,33,27171,"0500000US27171",0
"1365","Minnesota","MN","Yellow Medicine",NA,33,27173,"0500000US27173",0
"1366","Minnesota","MN","Nicollet",NA,33,27103,"0500000US27103",0
"1367","Minnesota","MN","Nobles",NA,33,27105,"0500000US27105",0
"1368","Minnesota","MN","Norman",NA,33,27107,"0500000US27107",0
"1369","Minnesota","MN","Olmsted",NA,33,27109,"0500000US27109",0
"1370","Minnesota","MN","Otter Tail",NA,33,27111,"0500000US27111",0
"1371","Minnesota","MN","Pennington",NA,33,27113,"0500000US27113",0
"1372","Minnesota","MN","Pine",NA,33,27115,"0500000US27115",0
"1373","Minnesota","MN","Pipestone",NA,33,27117,"0500000US27117",0
"1374","Minnesota","MN","Polk",NA,33,27119,"0500000US27119",0
"1375","Minnesota","MN","Pope",NA,33,27121,"0500000US27121",0
"1376","Minnesota","MN","Ramsey",NA,33,27123,"0500000US27123",0
"1377","Minnesota","MN","Red Lake",NA,33,27125,"0500000US27125",0
"1378","Minnesota","MN","Redwood",NA,33,27127,"0500000US27127",0
"1379","Minnesota","MN","Rock",NA,33,27133,"0500000US27133",0
"1380","Minnesota","MN","Roseau",NA,33,27135,"0500000US27135",0
"1381","Minnesota","MN","Scott",NA,33,27139,"0500000US27139",0
"1382","Minnesota","MN","Sherburne",NA,33,27141,"0500000US27141",0
"1383","Minnesota","MN","Sibley",NA,33,27143,"0500000US27143",0
"1384","Minnesota","MN","St. Louis",NA,33,27137,"0500000US27137",0
"1385","Minnesota","MN","Stearns",NA,33,27145,"0500000US27145",0
"1386","Minnesota","MN","Steele",NA,33,27147,"0500000US27147",0
"1387","Minnesota","MN","Stevens",NA,33,27149,"0500000US27149",0
"1388","Minnesota","MN","Swift",NA,33,27151,"0500000US27151",0
"1389","Minnesota","MN","Todd",NA,33,27153,"0500000US27153",0
"1390","Minnesota","MN","Traverse",NA,33,27155,"0500000US27155",0
"1391","Minnesota","MN","Wabasha",NA,33,27157,"0500000US27157",0
"1392","Minnesota","MN","Wadena",NA,33,27159,"0500000US27159",0
"1393","Minnesota","MN","Waseca",NA,33,27161,"0500000US27161",0
"1394","Minnesota","MN","Washington",NA,33,27163,"0500000US27163",0
"1395","Minnesota","MN","Watonwan",NA,33,27165,"0500000US27165",0
"1396","Minnesota","MN","Wilkin",NA,33,27167,"0500000US27167",0
"1397","Minnesota","MN","Winona",NA,33,27169,"0500000US27169",0
"1398","Mississippi","MS","Rankin","MS",46,28121,"0500000US28121",0
"1399","Mississippi","MS","Quitman","MS",46,28119,"0500000US28119",0
"1400","Mississippi","MS","Jefferson Davis","MS",46,28065,"0500000US28065",0
"1401","Mississippi","MS","Pontotoc","MS",46,28115,"0500000US28115",0
"1402","Mississippi","MS","Monroe","MS",46,28095,"0500000US28095",0
"1403","Mississippi","MS","Montgomery","MS",46,28097,"0500000US28097",0
"1404","Mississippi","MS","Neshoba","MS",46,28099,"0500000US28099",0
"1405","Mississippi","MS","Newton","MS",46,28101,"0500000US28101",0
"1406","Mississippi","MS","Winston","MS",46,28159,"0500000US28159",0
"1407","Mississippi","MS","Yalobusha","MS",46,28161,"0500000US28161",0
"1408","Mississippi","MS","Yazoo","MS",46,28163,"0500000US28163",0
"1409","Mississippi","MS","Leflore","MS",46,28083,"0500000US28083",0
"1410","Mississippi","MS","Lincoln","MS",46,28085,"0500000US28085",0
"1411","Mississippi","MS","Prentiss","MS",46,28117,"0500000US28117",0
"1412","Mississippi","MS","Madison","MS",46,28089,"0500000US28089",0
"1413","Mississippi","MS","Covington","MS",46,28031,"0500000US28031",0
"1414","Mississippi","MS","DeSoto","MS",46,28033,"0500000US28033",0
"1415","Mississippi","MS","Scott","MS",46,28123,"0500000US28123",0
